Relatív rang,Eredeti rang,Domain,Üzemeltető,Forrás (üzemeltető),Ellenőrzés dátuma (üzemeltető),Adószám,Forrás (adószám),Ellenőrzés dátuma (adószám),Statisztikai számjel,Ellenőrzés dátuma (számjel),Szakágazat kódja,Szakágazat megnevezése,Alágazat kódja,Alágazat megnevezése,Ágazat kódja,Ágazat megnevezése,Nemzetgazdasági ág kódja,Nemzetgazdasági ág megnevezése,Gazdálkodási forma kódja,Gazdálkodási forma megnevezése,Gazdálkodási forma csoportjának kódja,Gazdálkodási forma csoportjának megnevezése,Gazdálkodási forma főcsoportjának kódja,Gazdálkodási forma főcsoportjának megnevezése,Székhely szerinti vármegye kódja,Székhely szerinti vármegye megnevezése,Statisztikai régió kódja,Statisztikai régió neve,Statisztikai nagyrégió kódja,Statisztikai nagyrégió neve,Alapítás éve,Létszám,Nettó árbevétel,Lineáris trend meredeksége,Lineáris trend meredeksége (normalizált),Átlagos akadálymentességi hibaszám,Akadálymentességi hibaszám mediánja,Szórás,Relatív szórás,Minimum érték,Maximum érték,Terjedelem
287,130123,autonavigator.hu,TRP Media Holding,https://www.autonavigator.hu/impresszum/,2025-12-30,29201640-2-13,https://www.autonavigator.hu/impresszum/,2025-12-30,29201640 7312 113 13,2025-12-30,73.12,Médiareklám,73.1,Reklám,73,"Reklám, piackutatás, PR-tevékenység",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,-0.0016129032258064516,-0.000009735202492214566,165.67741935483872,166,3.7805387338684375,0.022818672264392825,159,175,16
289,130942,uni-obuda.hu,Óbudai Egyetem,https://uni-obuda.hu/kozerdeku-adatok/,2025-12-30,19308760-2-41,https://ceginfo.hu//ceg-adatlap/obudai-egyetem-0199042119.html,2025-12-30,19308760 8540 563 01,2025-12-30,85.40,Felsőoktatás,85.4,Felsőoktatás,85,Oktatás,Q,OKTATÁS,563,Egyéb alapítvány önálló intézménye,56,"Alapítvány, jogi személyiségű intézménye és szervezeti egysége",5,Jogi személyiségű nonprofit szervezet,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.04233870967741935,0.0006973963868224755,60.70967741935484,61,0.8638498475659906,0.014229195151193256,59,62,3
290,131396,atlatszo.hu,atlatszo.hu Közhasznú Nonprofit,https://atlatszo.hu/impresszum/,2025-12-30,23399538-1-42,https://ceginfo.hu//ceg-adatlap/atlatszohu-koezhasznu-nonprofit-kft-0109963846.html,2025-12-30,23399538 9499 572 01,2025-12-30,94.99,"M.n.s. egyéb közösségi, társadalmi tevékenység",94.9,"Egyéb közösségi, társadalmi tevékenység",94,Érdekképviselet,T,EGYÉB SZOLGÁLTATÁS,572,Nonprofit korlátolt felelősségű társaság,57,Nonprofit gazdasági társaság,5,Jogi személyiségű nonprofit szervezet,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.03790322580645161,-0.00030401034928852086,124.6774193548387,125,1.8865682561058414,0.015131595327110243,121,131,10
292,131992,heavytools.hu,PREMIUM SPORT,https://www.heavytools.hu/altalanos-szerzodesi-feltetelek,2025-12-30,14101087-2-41,https://www.heavytools.hu/altalanos-szerzodesi-feltetelek,2025-12-30,14101087 4642 113 01,2025-12-30,46.42,"Ruházat, lábbeli nagykereskedelme",46.4,Háztartási cikk nagykereskedelme,46,Nagykereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.5967741935483871,-0.01375464684014868,43.38709677419355,40,6.140995681238446,0.14153967741144374,32,53,21
293,132366,rendeljkinait.hu,RKB Média,https://rendeljkinait.hu/impresszum-2/,2025-12-30,13567020-2-42,https://rendeljkinait.hu/impresszum-2/,2025-12-30,13567020 7311 113 01,2025-12-30,73.11,Reklámügynöki tevékenység,73.1,Reklám,73,"Reklám, piackutatás, PR-tevékenység",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.09717741935483871,-0.0007303030303029884,133.06451612903226,133,1.730808748744697,0.013007289990566209,130,137,7
294,132378,diego.hu,DIEGO,https://www.diego.hu/impresszum,2025-12-30,10744804-2-44,https://ceginfo.hu//ceg-adatlap/diego-kereskedelmi-es-szolgaltato-kft-1309083541.html,2025-12-30,10744804 4683 113 13,2025-12-30,46.83,"Fa-, építőanyag-, szaniteráru-nagykereskedelem",46.8,Egyéb szakosodott nagykereskedelem,46,Nagykereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,0.18346774193548387,0.0007877423822714751,232.90322580645162,229,36.58173937791885,0.1570684100713967,158,295,137
296,132501,monobrand.hu,MONOBRAND,https://www.monobrand.hu/Tamaris/uzletszabalyzat,2025-12-30,13985581-2-42,https://ceginfo.hu//ceg-adatlap/monobrand-kereskedelmi-kft-0109883290.html,2025-12-30,13985581 4772 113 01,2025-12-30,47.72,"Lábbeli-, bőráru-kiskereskedelem",47.7,"Egyéb áruk kiskereskedelme (kivéve: gépjármű, motorkerékpár)",47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.0004032258064516129,-0.000003970775095383622,101.54838709677419,100,5.08487108769678,0.05007338110501912,92,118,26
297,133278,szavazo.hu,Várnai Zsolt,https://szavazo.hu/oldalak/impresszum,2025-12-30,66406156-1-38,https://ceginfo.hu//ceg-adatlap/varnai-zsolt-1897030347.html,2025-12-23,66406156 6310 231 18,2025-12-23,63.10,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és kapcsolódó szolgáltatások",63.1,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és kapcsolódó szolgáltatások",63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",231,Egyéni vállalkozó,23,Önálló vállalkozó,2,Jogi személyiség nélküli vállalkozás,18,Vas,30,Nyugat-Dunántúl,2,Dunántúl,,,,-0.04838709677419355,-0.0007618080243778171,63.516129032258064,64,0.5080005080007619,0.007997976509915499,63,64,1
298,133481,zakanyszerszamhaz.hu,Zákány Szerszámház,https://zakanyszerszamhaz.hu/,2025-12-30,13478164-2-09,https://ceginfo.hu//ceg-adatlap/zakany-szerszamhaz-kereskedelmi-es-szolgaltato-kft-0909011517.html,2025-12-30,13478164 4752 113 09,2025-12-30,47.52,"Vasáru-, építőanyag-, festék-, üveg-kiskereskedelem",47.5,Egyéb háztartási cikk kiskereskedelme,47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,09,Hajdú-Bihar,60,Észak-Alföld,3,Alföld és Észak,,,,-1.5786290322580645,-0.013567369004713082,116.35483870967742,114,22.813078686134954,0.1960647184003836,95,179,84
302,135026,vizmuvek.hu,Fővárosi Vízművek,https://vizmuvek.hu/hu/impresszum,2025-12-31,10898824-2-44,https://ceginfo.hu//ceg-adatlap/fovarosi-vizmuvek-zrt-0110042451.html,2025-12-31,10898824 3600 114 01,2025-12-31,36.00,"Víztermelés, -kezelés, -ellátás",36.0,"Víztermelés, -kezelés, -ellátás",36,"Víztermelés, -kezelés, -ellátás",E,"VÍZELLÁTÁS; SZENNYVÍZ GYŰJTÉSE, KEZELÉSE, HULLADÉKGAZDÁLKODÁS, SZENNYEZÉSMENTESÍTÉS",114,Részvénytársaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.5838709677419355,-0.005913100294021677,98.74193548387096,94,12.008240897915298,0.12161237106676716,88,133,45
304,136504,pornoweb.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025806451612903226,-0.0006722689075630155,38.38709677419355,38,1.7450390512313987,0.045459000494263324,36,42,6
305,136529,viszony.hu,Dating Central Europe,https://www.viszony.hu/impresszum,2025-12-31,24925543-2-41,https://www.randivonal.hu/aszf,2025-12-23,24925543 6391 114 01,2025-12-23,63.91,Internetes keresőportállal kapcsolatos tevékenységek,63.9,Internetes keresőportállal kapcsolatos tevékenységek és egyéb információs szolgáltatás,63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",114,Részvénytársaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0,0,16,16,0,0,16,16,0
306,136847,lumenet.hu,Lumenet,https://lumenet.hu/,2025-12-31,23460694-2-13,https://ceginfo.hu//ceg-adatlap/lumenet-kft-1309231898.html,2025-12-31,23460694 4755 113 13,2025-12-31,47.55,"Bútor, világítási eszköz, edény, evőeszköz és egyéb háztartási cikk kiskereskedelme",47.5,Egyéb háztartási cikk kiskereskedelme,47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,-1.288709677419355,-0.01117170022371352,115.35483870967742,112,17.356167755002396,0.1504589486591371,100,175,75
307,137277,repjegy.hu,Weco-Travel,https://www.repjegy.hu/impresszum,2025-12-31,10331615-2-41,https://www.repjegy.hu/impresszum,2025-12-31,10331615 7990 113 01,2025-12-31,79.90,Egyéb foglalás,79.9,Egyéb foglalás,79,"Utazásközvetítés, utazásszervezés, egyéb foglalás",O,ADMINISZTRATÍV ÉS SZOLGÁLTATÁST TÁMOGATÓ TEVÉKENYSÉG,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.4173387096774194,0.004265578635014752,97.83870967741936,102,7.746383131042722,0.079175033650618,76,102,26
308,137523,eropolis.hu,Visiophone,https://eropolis.hu/info/aszf/,2025-12-31,12754081-2-42,https://eropolis.hu/info/aszf/,2025-12-31,12754081 6290 113 01,2025-12-31,62.90,Egyéb információtechnológiai szolgáltatás,62.9,Egyéb információtechnológiai szolgáltatás,62,Információtechnológiai szolgáltatás,K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0,0,37,37,0,0,37,37,0
309,138597,budapestinfo.hu,Budapest Brand Nonprofit,https://www.budapestinfo.hu/hu/cookie-suti-tajekoztato,2025-12-31,28748511-2-41,https://ceginfo.hu//ceg-adatlap/budapest-brand-nonprofit-zrt-vegelszamolas-alatt-0110140962.html,2025-12-31,28748511 7990 573 01,2025-12-31,79.90,Egyéb foglalás,79.9,Egyéb foglalás,79,"Utazásközvetítés, utazásszervezés, egyéb foglalás",O,ADMINISZTRATÍV ÉS SZOLGÁLTATÁST TÁMOGATÓ TEVÉKENYSÉG,573,Nonprofit részvénytársaság,57,Nonprofit gazdasági társaság,5,Jogi személyiségű nonprofit szervezet,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.6020161290322581,-0.016428257042253473,36.645161290322584,31,7.209014667284172,0.1967248720825786,30,47,17
310,139163,angol-magyar-szotar.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012096774193548388,-0.0001736111111111637,6.967741935483871,7,0.17960530202677497,0.025776686864953813,6,7,1
311,139371,raketa.hu,Player Media Group,https://raketa.hu/impresszum,2025-12-31,27715518-2-43,https://ceginfo.hu//ceg-adatlap/player-media-group-zrt-0110142994.html,2025-12-23,27715518 6391 114 01,2025-12-23,63.91,Internetes keresőportállal kapcsolatos tevékenységek,63.9,Internetes keresőportállal kapcsolatos tevékenységek és egyéb információs szolgáltatás,63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",114,Részvénytársaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.04838709677419355,0.0010638297872341096,45.483870967741936,45,0.5080005080007619,0.011168805495052211,45,46,1
314,141021,nepitelet.hu,Totalcar.hu Informatikai,https://nepitelet.hu/autok/,2025-12-31,12514988-2-41,https://totalcar.hu/impresszum/,2025-12-21,12514988 5811 113 01,2025-12-21,58.11,Könyvkiadás,58.1,"Könyv-, napilapkiadás, egyéb kiadói tevékenység (kivéve: szoftverkiadás)",58,Kiadói tevékenység,J,"KIADÓI TEVÉKENYSÉG, MŰSORSZOLGÁLTATÁS, TARTALOMSZOLGÁLTATÁS ÉS -TERJESZTÉS",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.10483870967741936,-0.0021856086079354332,47.96774193548387,47,2.1052928690602952,0.043889763914505144,45,51,6
315,141029,pharmindex-online.hu,Vidal Next,https://www.pharmindex-online.hu/impresszum,2025-12-31,14590621-2-43,https://ceginfo.hu//ceg-adatlap/vidal-next-kft-0109910860.html,2025-12-31,14590621 6039 113 01,2025-12-31,60.39,Egyéb tartalomterjesztési tevékenység,60.3,Hírügynökségi és egyéb tartalomterjesztési tevékenység,60,"Műsor-összeállítás, műsorszolgáltatás, hírügynökségi és egyéb tartalomterjesztési tevékenység",J,"KIADÓI TEVÉKENYSÉG, MŰSORSZOLGÁLTATÁS, TARTALOMSZOLGÁLTATÁS ÉS -TERJESZTÉS",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.05766129032258065,0.00133995502248882,43.03225806451613,43,1.048296108541282,0.02436070417149906,42,45,3
316,141042,tesztarena.hu,Visionray,https://tesztarena.hu/adatkezelesi-tajekoztato/,2025-12-31,27237843-1-19,https://ceginfo.hu//ceg-adatlap/visionray-kereskedelmi-es-uegynoeki-bt-1906501142.html,2025-12-31,27237843 6210 117 19,2025-12-31,62.10,Számítógépes programozás,62.1,Számítógépes programozás,62,Információtechnológiai szolgáltatás,K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",117,Betéti társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,19,Veszprém,20,Közép-Dunántúl,2,Dunántúl,,,,-0.1407258064516129,-0.00040174049175799916,350.2903225806452,348,4.481023308628635,0.012792312604060012,346,364,18
317,141050,anrodiszlec.hu,ANRO Épületdíszítés,https://www.anrodiszlec.hu/,2025-12-31,13531168-2-09,https://www.anrodiszlec.hu/,2025-12-31,13531168 4755 113 09,2025-12-31,47.55,"Bútor, világítási eszköz, edény, evőeszköz és egyéb háztartási cikk kiskereskedelme",47.5,Egyéb háztartási cikk kiskereskedelme,47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,09,Hajdú-Bihar,60,Észak-Alföld,3,Alföld és Észak,,,,-0.020967741935483872,-0.0008114856429463016,25.838709677419356,25,1.7145801078504785,0.06635703288809593,24,31,7
318,141803,nemet-magyar-szotar.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012096774193548388,-0.0001736111111111637,6.967741935483871,7,0.17960530202677497,0.025776686864953813,6,7,1
319,141894,vagyaim.hu,Webshop Logisztika,https://www.vagyaim.hu/aszf,2026-01-01,23121076-2-43,https://www.vagyaim.hu/aszf,2026-01-01,23121076 4778 113 01,2026-01-01,47.78,Egyéb új áru kiskereskedelme,47.7,"Egyéb áruk kiskereskedelme (kivéve: gépjármű, motorkerékpár)",47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-2.3971774193548385,-0.011634961640832891,206.03225806451613,219,30.329835553975276,0.14720915956994418,169,250,81
320,141927,erodium.hu,CSERNI MED,https://erodium.hu/media/pdf/aszf.pdf,2026-01-01,20956927-2-13,https://erodium.hu/media/pdf/aszf.pdf,2026-01-01,20956927 8621 117 13,2026-01-01,86.21,Háziorvosi ellátás,86.2,"Orvosi, fogorvosi ellátás",86,Humánegészségügyi ellátás,R,"HUMÁNEGÉSZSÉGÜGYI, SZOCIÁLIS ELLÁTÁS",117,Betéti társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,0,0,8,8,0,0,8,8,0
321,142029,tka.hu,Tempus Közalapítvány,https://tka.hu/29/impresszum,2026-01-01,18154180-2-42,https://ceginfo.hu//ceg-adatlap/tempus-koezalapitvany-0199008842.html,2026-01-01,18154180 9499 561 01,2026-01-01,94.99,"M.n.s. egyéb közösségi, társadalmi tevékenység",94.9,"Egyéb közösségi, társadalmi tevékenység",94,Érdekképviselet,T,EGYÉB SZOLGÁLTATÁS,561,Közalapítvány,56,"Alapítvány, jogi személyiségű intézménye és szervezeti egysége",5,Jogi személyiségű nonprofit szervezet,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.007258064516129033,0.00008768511301646767,82.7741935483871,83,0.4973045625740723,0.006007966266483336,81,83,2
322,142616,avxforum.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025403225806451612,0.0006623212783851708,38.354838709677416,38,3.498079350127002,0.09120307809414388,30,46,16
324,142766,gyertyalang.hu,Port,https://gyertyalang.hu,2026-01-01,10369658-2-08,https://ceginfo.hu//ceg-adatlap/port-kereskedelmi-es-szolgaltato-kft-0809000588.html,2026-01-01,10369658 6310 113 08,2026-01-01,63.10,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és kapcsolódó szolgáltatások",63.1,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és kapcsolódó szolgáltatások",63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,08,Győr-Moson-Sopron,30,Nyugat-Dunántúl,2,Dunántúl,,,,0,0,124,124,0,0,124,124,0
325,143157,mkosz.hu,MAGYAR KOSÁRLABDÁZÓK ORSZÁGOS SZÖVETSÉGE,https://mkosz.hu/mkosz/mkosz_iroda,2026-01-01,19012504-2-13,https://ceginfo.hu//ceg-adatlap/magyar-kosarlabdazok-orszagos-szoevetsege-0199015425.html,2026-01-01,19012504 9319 515 13,2026-01-01,93.19,M.n.s. sporttevékenység,93.1,Sporttevékenység,93,"Sport-, szórakoztató, szabadidős tevékenység",S,"MŰVÉSZET, SPORT, SZABADIDŐ",515,Országos sportági szakszövetség,51,"Párt, érdekképviselet, szövetség, az egyesület jogi személyiséggel rendelkező szervezeti egysége",5,Jogi személyiségű nonprofit szervezet,13,Pest,12,Pest,1,Közép-Magyarország,,,,2.496774193548387,0.0415458937198067,60.096774193548384,55,27.030050978752858,0.44977540544355266,32,126,94
326,143220,tipplap.hu,Tipplap.hu,https://www.tipplap.hu/impresszum,2026-01-01,25391213-2-42,https://ceginfo.hu//ceg-adatlap/tipplaphu-kft-0109272445.html,2026-01-01,25391213 7311 113 01,2026-01-01,73.11,Reklámügynöki tevékenység,73.1,Reklám,73,"Reklám, piackutatás, PR-tevékenység",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0,0,37,37,0,0,37,37,0
327,143296,elektrikstore.hu,IL DIVERSO,https://elektrikstore.hu/shop_help.php?tab=terms,2026-01-01,14800250-2-13,https://ceginfo.hu//ceg-adatlap/il-diverso-kereskedelmi-es-szolgaltato-kft-1309129477.html,2026-01-01,14800250 4754 113 13,2026-01-01,47.54,Villamos háztartási készülék kiskereskedelme,47.5,Egyéb háztartási cikk kiskereskedelme,47,Kiskereskedelem,G,KERESKEDELEM,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,13,Pest,12,Pest,1,Közép-Magyarország,,,,-0.2794354838709677,-0.009304511278195544,30.032258064516128,28,3.229900627653446,0.10754771155451862,28,35,7
329,143575,elsotalalkozas.hu,Bakai Lászlóné,https://www.elsotalalkozas.hu/felhasznalasi-feltetelek,2026-01-01,57702698-1-24,https://ceginfo.hu//ceg-adatlap/bakai-laszlone-0497118453.html,2026-01-01,57702698 6391 231 04,2026-01-01,63.91,Internetes keresőportállal kapcsolatos tevékenységek,63.9,Internetes keresőportállal kapcsolatos tevékenységek és egyéb információs szolgáltatás,63,"Számítástechnikai infrastruktúra, adatfeldolgozás, tárhelyszolgáltatás és egyéb információs szolgáltatási tevékenységek",K,"TÁVKÖZLÉS, SZÁMÍTÓGÉPES PROGRAMOZÁS, INFORMÁCIÓTECHNOLÓGIAI SZAKTANÁCSADÁS, SZÁMÍTÁSTECHNIKAI INFRASTRUKTÚRA ÉS EGYÉB INFORMÁCIÓS SZOLGÁLTATÁSOK",231,Egyéni vállalkozó,23,Önálló vállalkozó,2,Jogi személyiség nélküli vállalkozás,04,Békés,70,Dél-Alföld,3,Alföld és Észak,,,,0,0,122,122,0,0,122,122,0
330,144167,animek.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024193548387096775,-0.0002000000000000263,12.096774193548388,12,0.5388159060803247,0.04454211490264017,10,13,3
331,144608,ctk.hu,CTK.HU Társkereső,https://tarskereso.ctk.hu/aszf/,2026-01-01,24168247-2-41,https://ceginfo.hu//ceg-adatlap/ctkhu-tarskereso-kft-0109993706.html,2026-01-01,24168247 9699 113 01,2026-01-01,96.99,M.n.s. egyéb személyi szolgáltatás,96.9,Egyéb személyi szolgáltatás,96,Személyi szolgáltatás,T,EGYÉB SZOLGÁLTATÁS,113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,0.23225806451612904,0.004140310523289363,56.096774193548384,58,2.6502180880030424,0.04724368069470634,51,58,7
332,144670,dh.hu,Duna House Franchise,https://dh.hu/impresszum,2026-01-01,13287065-2-41,https://dh.hu/impresszum,2026-01-01,13287065 7020 113 01,2026-01-01,70.20,"Üzletviteli, egyéb üzletvezetési tanácsadás",70.2,"Üzletviteli, egyéb üzletvezetési tanácsadás",70,"Üzletvezetés, üzletvezetési tanácsadás",N,"SZAKMAI, TUDOMÁNYOS, MŰSZAKI TEVÉKENYSÉG",113,Korlátolt felelősségű társaság,11,Gazdasági társaság,1,Jogi személyiségű vállalkozás,01,Budapest,11,Budapest,1,Közép-Magyarország,,,,-0.13629032258064516,-0.004146221786064888,32.87096774193548,34,6.396571662403077,0.1945963901221741,0,44,44
